codec,qp,category,frame,num_points
jpeg,70,teddybear,frame000156_JPEG_Q70,0
jpeg,70,teddybear,frame000161_JPEG_Q70,14516
jpeg,70,teddybear,frame000166_JPEG_Q70,10927
jpeg,70,teddybear,frame000171_JPEG_Q70,0
jpeg,70,teddybear,frame000176_JPEG_Q70,14198
jpeg,70,teddybear,frame000181_JPEG_Q70,1592
jpeg,70,teddybear,frame000186_JPEG_Q70,0
jpeg,70,teddybear,frame000191_JPEG_Q70,0
jpeg,70,teddybear,frame000196_JPEG_Q70,0
jpeg,70,teddybear,frame000201_JPEG_Q70,15565
jpeg,70,vase,frame000001_JPEG_Q70,14442
jpeg,70,vase,frame000006_JPEG_Q70,14064
jpeg,70,vase,frame000011_JPEG_Q70,11182
jpeg,70,vase,frame000016_JPEG_Q70,10960
jpeg,70,vase,frame000021_JPEG_Q70,11065
jpeg,70,vase,frame000026_JPEG_Q70,12131
jpeg,70,vase,frame000031_JPEG_Q70,12794
jpeg,70,vase,frame000036_JPEG_Q70,10162
jpeg,70,vase,frame000041_JPEG_Q70,12123
jpeg,70,vase,frame000046_JPEG_Q70,11404
jpeg,70,vase,frame000051_JPEG_Q70,11080
jpeg,70,vase,frame000056_JPEG_Q70,13099
jpeg,70,vase,frame000061_JPEG_Q70,11999
jpeg,70,vase,frame000066_JPEG_Q70,13628
jpeg,70,vase,frame000071_JPEG_Q70,14876
jpeg,70,vase,frame000076_JPEG_Q70,16701
jpeg,70,vase,frame000081_JPEG_Q70,20169
jpeg,70,vase,frame000086_JPEG_Q70,22845
jpeg,70,vase,frame000091_JPEG_Q70,21178
jpeg,70,vase,frame000096_JPEG_Q70,17822
jpeg,70,vase,frame000101_JPEG_Q70,21993
jpeg,70,vase,frame000106_JPEG_Q70,21116
jpeg,70,vase,frame000111_JPEG_Q70,20324
jpeg,70,vase,frame000116_JPEG_Q70,19489
jpeg,70,vase,frame000121_JPEG_Q70,16490
jpeg,70,vase,frame000126_JPEG_Q70,19477
jpeg,70,vase,frame000131_JPEG_Q70,16506
jpeg,70,vase,frame000136_JPEG_Q70,15523
jpeg,70,vase,frame000141_JPEG_Q70,17363
jpeg,70,vase,frame000146_JPEG_Q70,16249
jpeg,70,vase,frame000151_JPEG_Q70,14986
jpeg,70,vase,frame000156_JPEG_Q70,8454
jpeg,70,vase,frame000161_JPEG_Q70,5471
jpeg,70,vase,frame000166_JPEG_Q70,10265
jpeg,70,vase,frame000171_JPEG_Q70,12220
jpeg,70,vase,frame000176_JPEG_Q70,12551
jpeg,70,vase,frame000181_JPEG_Q70,7565
jpeg,70,vase,frame000186_JPEG_Q70,10636
jpeg,70,vase,frame000191_JPEG_Q70,9659
jpeg,70,vase,frame000196_JPEG_Q70,4982
jpeg,70,vase,frame000201_JPEG_Q70,9403
